layout,layoutCount,algorithm,iteration,cost,expandedNodes,score,result
small,0,ucs,8,20,68,490,Win
small,0,ucs,9,9,24,501,Win
small,0,astar,0,7,8,503,Win
small,0,astar,1,7,7,503,Win
small,0,astar,2,27,57,483,Win
small,0,astar,3,27,39,483,Win
small,0,astar,4,12,25,498,Win
small,0,astar,5,22,63,488,Win
small,0,astar,6,10,20,500,Win
small,0,astar,7,9,13,501,Win
small,0,astar,8,20,40,490,Win
small,0,astar,9,9,12,501,Win
small,0,bds,0,7,20,503,Win
small,0,bds,1,7,11,503,Win
small,0,bds,2,27,66,483,Win
small,0,bds,3,27,54,483,Win
small,0,bds,4,12,41,498,Win
small,0,bds,5,22,60,488,Win
small,0,bds,6,10,20,500,Win
small,0,bds,7,9,25,501,Win
small,0,bds,8,20,66,490,Win
small,0,bds,9,9,18,501,Win
small,0,hbds,0,7,12,503,Win
small,0,hbds,1,7,8,503,Win
small,0,hbds,2,27,56,483,Win
small,0,hbds,3,27,102,483,Win
small,0,hbds,4,12,35,498,Win
small,0,hbds,5,22,60,488,Win
small,0,hbds,6,10,11,500,Win
small,0,hbds,7,9,15,501,Win
small,0,hbds,8,20,24,490,Win
small,0,hbds,9,9,19,501,Win
small,1,dfs,0,20,45,490,Win
small,1,dfs,1,30,38,480,Win
small,1,dfs,2,22,86,488,Win
small,1,dfs,3,18,27,492,Win
small,1,dfs,4,9,9,501,Win
small,1,dfs,5,23,56,487,Win
small,1,dfs,6,15,34,495,Win
small,1,dfs,7,16,27,494,Win
small,1,dfs,8,10,30,500,Win
small,1,dfs,9,22,60,488,Win
small,1,bfs,0,20,89,490,Win
small,1,bfs,1,24,83,486,Win
small,1,bfs,2,10,27,500,Win
small,1,bfs,3,16,47,494,Win
small,1,bfs,4,9,35,501,Win
small,1,bfs,5,19,88,491,Win
small,1,bfs,6,7,27,503,Win
small,1,bfs,7,12,70,498,Win
small,1,bfs,8,8,44,502,Win
small,1,bfs,9,6,36,504,Win
small,1,ucs,0,20,89,490,Win
small,1,ucs,1,24,83,486,Win
small,1,ucs,2,10,27,500,Win
small,1,ucs,3,16,47,494,Win
small,1,ucs,4,9,35,501,Win
small,1,ucs,5,19,88,491,Win
small,1,ucs,6,7,27,503,Win
small,1,ucs,7,12,70,498,Win
small,1,ucs,8,8,44,502,Win
small,1,ucs,9,6,36,504,Win
small,1,astar,0,20,58,490,Win
small,1,astar,1,24,47,486,Win
small,1,astar,2,10,11,500,Win
small,1,astar,3,16,29,494,Win
small,1,astar,4,9,13,501,Win
small,1,astar,5,19,52,491,Win
small,1,astar,6,7,9,503,Win
small,1,astar,7,12,29,498,Win
small,1,astar,8,8,10,502,Win
small,1,astar,9,6,10,504,Win
small,1,bds,0,20,67,490,Win
small,1,bds,1,24,65,486,Win
small,1,bds,2,10,21,500,Win
small,1,bds,3,16,52,494,Win
small,1,bds,4,9,28,501,Win
small,1,bds,5,19,67,491,Win
small,1,bds,6,7,19,503,Win
small,1,bds,7,12,38,498,Win
small,1,bds,8,8,30,502,Win
small,1,bds,9,6,15,504,Win
small,1,hbds,0,20,37,490,Win
small,1,hbds,1,26,113,484,Win
small,1,hbds,2,10,17,500,Win
small,1,hbds,3,16,79,494,Win
small,1,hbds,4,9,27,501,Win
small,1,hbds,5,19,39,491,Win
small,1,hbds,6,7,7,503,Win
small,1,hbds,7,12,21,498,Win
small,1,hbds,8,8,16,502,Win
small,1,hbds,9,6,10,504,Win
small,2,dfs,0,36,92,474,Win
small,2,dfs,1,20,56,490,Win
small,2,dfs,2,34,67,476,Win
small,2,dfs,3,36,64,474,Win
small,2,dfs,4,25,76,485,Win
small,2,dfs,5,35,70,475,Win
small,2,dfs,6,12,12,498,Win
small,2,dfs,7,34,73,476,Win
small,2,dfs,8,34,66,476,Win
small,2,dfs,9,19,20,491,Win
small,2,bfs,0,6,15,504,Win
small,2,bfs,1,10,69,500,Win
small,2,bfs,2,6,38,504,Win
small,2,bfs,3,10,70,500,Win
small,2,bfs,4,11,62,499,Win
small,2,bfs,5,11,48,499,Win
small,2,bfs,6,12,50,498,Win
small,2,bfs,7,8,42,502,Win
small,2,bfs,8,4,14,506,Win
small,2,bfs,9,7,18,503,Win
small,2,ucs,0,6,15,504,Win
small,2,ucs,1,10,69,500,Win
small,2,ucs,2,6,38,504,Win
small,2,ucs,3,10,70,500,Win
small,2,ucs,4,11,62,499,Win
small,2,ucs,5,11,48,499,Win
small,2,ucs,6,12,50,498,Win
small,2,ucs,7,8,42,502,Win
small,2,ucs,8,4,14,506,Win
small,2,ucs,9,7,18,503,Win
small,2,astar,0,6,11,504,Win
small,2,astar,1,10,17,500,Win
small,2,astar,2,6,10,504,Win
small,2,astar,3,10,16,500,Win
small,2,astar,4,11,19,499,Win
small,2,astar,5,11,20,499,Win
small,2,astar,6,12,18,498,Win
small,2,astar,7,8,8,502,Win
small,2,astar,8,4,6,506,Win
small,2,astar,9,7,11,503,Win
small,2,bds,0,6,14,504,Win
small,2,bds,1,10,32,500,Win
small,2,bds,2,6,22,504,Win
small,2,bds,3,10,32,500,Win
small,2,bds,4,11,38,499,Win
small,2,bds,5,11,33,499,Win
small,2,bds,6,12,41,498,Win
small,2,bds,7,8,27,502,Win
small,2,bds,8,4,8,506,Win
small,2,bds,9,7,12,503,Win
small,2,hbds,0,6,9,504,Win
small,2,hbds,1,10,15,500,Win
small,2,hbds,2,6,7,504,Win
small,2,hbds,3,10,18,500,Win
small,2,hbds,4,11,31,499,Win
small,2,hbds,5,13,31,497,Win
small,2,hbds,6,16,29,494,Win
small,2,hbds,7,10,10,500,Win
small,2,hbds,8,4,5,506,Win
small,2,hbds,9,7,18,503,Win
small,3,dfs,0,50,79,460,Win
small,3,dfs,1,37,47,473,Win
small,3,dfs,2,24,32,486,Win
small,3,dfs,3,13,13,497,Win
small,3,dfs,4,9,11,501,Win
small,3,dfs,5,14,85,496,Win
small,3,dfs,6,49,67,461,Win
small,3,dfs,7,20,91,490,Win
small,3,dfs,8,43,54,467,Win
small,3,dfs,9,23,42,487,Win
small,3,bfs,0,26,83,484,Win
small,3,bfs,1,21,65,489,Win
small,3,bfs,2,16,63,494,Win
small,3,bfs,3,13,63,497,Win
small,3,bfs,4,5,20,505,Win
small,3,bfs,5,12,60,498,Win
small,3,bfs,6,21,57,489,Win
small,3,bfs,7,8,24,502,Win
small,3,bfs,8,27,92,483,Win
small,3,bfs,9,17,71,493,Win
small,3,ucs,0,26,83,484,Win
small,3,ucs,1,21,65,489,Win
small,3,ucs,2,16,63,494,Win
small,3,ucs,3,13,63,497,Win
small,3,ucs,4,5,20,505,Win
small,3,ucs,5,12,60,498,Win
small,3,ucs,6,21,57,489,Win
small,3,ucs,7,8,24,502,Win
small,3,ucs,8,27,92,483,Win
small,3,ucs,9,17,71,493,Win
small,3,astar,0,26,61,484,Win
small,3,astar,1,21,31,489,Win
small,3,astar,2,16,26,494,Win
small,3,astar,3,13,18,497,Win
small,3,astar,4,5,10,505,Win
small,3,astar,5,12,27,498,Win
small,3,astar,6,21,47,489,Win
small,3,astar,7,8,11,502,Win
small,3,astar,8,27,71,483,Win
small,3,astar,9,17,46,493,Win
small,3,bds,0,26,85,484,Win
small,3,bds,1,21,71,489,Win
small,3,bds,2,16,62,494,Win
small,3,bds,3,13,45,497,Win
small,3,bds,4,5,15,505,Win
small,3,bds,5,12,39,498,Win
small,3,bds,6,21,54,489,Win
small,3,bds,7,8,19,502,Win
small,3,bds,8,27,89,483,Win
small,3,bds,9,17,85,493,Win
small,3,hbds,0,26,125,484,Win
small,3,hbds,1,21,52,489,Win
small,3,hbds,2,22,42,488,Win
small,3,hbds,3,13,19,497,Win
small,3,hbds,4,5,8,505,Win
small,3,hbds,5,12,29,498,Win
small,3,hbds,6,21,97,489,Win
small,3,hbds,7,8,9,502,Win
small,3,hbds,8,33,101,477,Win
small,3,hbds,9,17,89,493,Win
small,4,dfs,0,14,42,496,Win
small,4,dfs,1,6,6,504,Win
small,4,dfs,2,49,59,461,Win
small,4,dfs,3,32,54,478,Win
small,4,dfs,4,40,70,470,Win
small,4,dfs,5,18,25,492,Win
small,4,dfs,6,1,1,509,Win
small,4,dfs,7,23,31,487,Win
small,4,dfs,8,34,55,476,Win
small,4,dfs,9,9,15,501,Win
small,4,bfs,0,12,43,498,Win
small,4,bfs,1,4,9,506,Win
small,4,bfs,2,31,95,479,Win
small,4,bfs,3,22,74,488,Win
small,4,bfs,4,30,98,480,Win
small,4,bfs,5,14,69,496,Win
small,4,bfs,6,1,1,509,Win
small,4,bfs,7,17,86,493,Win
small,4,bfs,8,24,84,486,Win
small,4,bfs,9,1,1,509,Win
small,4,ucs,0,12,43,498,Win
small,4,ucs,1,4,9,506,Win
small,4,ucs,2,31,95,479,Win
small,4,ucs,3,22,74,488,Win
small,4,ucs,4,30,98,480,Win
small,4,ucs,5,14,69,496,Win
small,4,ucs,6,1,1,509,Win
small,4,ucs,7,17,86,493,Win
small,4,ucs,8,24,84,486,Win
small,4,ucs,9,1,1,509,Win
small,4,astar,0,12,22,498,Win
small,4,astar,1,4,4,506,Win
small,4,astar,2,31,79,479,Win
small,4,astar,3,22,50,488,Win
small,4,astar,4,30,85,480,Win
small,4,astar,5,14,28,496,Win
small,4,astar,6,1,1,509,Win
small,4,astar,7,17,40,493,Win
small,4,astar,8,24,74,486,Win
small,4,astar,9,1,1,509,Win
small,4,bds,0,12,56,498,Win
small,4,bds,1,4,6,506,Win
small,4,bds,2,31,87,479,Win
small,4,bds,3,22,86,488,Win
small,4,bds,4,30,90,480,Win
small,4,bds,5,14,47,496,Win
small,4,bds,6,1,1,509,Win
small,4,bds,7,17,63,493,Win
small,4,bds,8,24,87,486,Win
small,4,bds,9,1,1,509,Win
small,4,hbds,0,12,31,498,Win
small,4,hbds,1,4,4,506,Win
small,4,hbds,2,31,185,479,Win
small,4,hbds,3,28,89,482,Win
small,4,hbds,4,30,165,480,Win
small,4,hbds,5,14,18,496,Win
small,4,hbds,6,1,1,509,Win
small,4,hbds,7,19,40,491,Win
small,4,hbds,8,24,161,486,Win
small,4,hbds,9,1,1,509,Win
small,5,dfs,0,10,10,500,Win
small,5,dfs,1,3,112,507,Win
small,5,dfs,2,14,97,496,Win
small,5,dfs,3,34,70,476,Win
small,5,dfs,4,35,83,475,Win
small,5,dfs,5,29,104,481,Win
small,5,dfs,6,19,72,491,Win
small,5,dfs,7,16,84,494,Win
small,5,dfs,8,15,110,495,Win
small,5,dfs,9,12,16,498,Win
small,5,bfs,0,8,17,502,Win
small,5,bfs,1,3,9,507,Win
small,5,bfs,2,6,36,504,Win
small,5,bfs,3,16,88,494,Win
small,5,bfs,4,21,95,489,Win
small,5,bfs,5,17,95,493,Win
small,5,bfs,6,13,63,497,Win
small,5,bfs,7,4,12,506,Win
small,5,bfs,8,1,2,509,Win
small,5,bfs,9,8,43,502,Win
small,5,ucs,0,8,17,502,Win
small,5,ucs,1,3,9,507,Win
small,5,ucs,2,6,36,504,Win
small,5,ucs,3,16,88,494,Win
small,5,ucs,4,21,95,489,Win
small,5,ucs,5,17,95,493,Win
small,5,ucs,6,13,63,497,Win
small,5,ucs,7,4,12,506,Win
small,5,ucs,8,1,2,509,Win
small,5,ucs,9,8,43,502,Win
small,5,astar,0,8,10,502,Win
small,5,astar,1,3,3,507,Win
small,5,astar,2,6,8,504,Win
small,5,astar,3,16,42,494,Win
small,5,astar,4,21,52,489,Win
small,5,astar,5,17,44,493,Win
small,5,astar,6,13,31,497,Win
small,5,astar,7,4,4,506,Win
small,5,astar,8,1,1,509,Win
small,5,astar,9,8,14,502,Win
small,5,bds,0,8,18,502,Win
small,5,bds,1,3,5,507,Win
small,5,bds,2,6,20,504,Win
small,5,bds,3,16,61,494,Win
small,5,bds,4,21,63,489,Win
small,5,bds,5,17,63,493,Win
small,5,bds,6,13,52,497,Win
small,5,bds,7,4,9,506,Win
small,5,bds,8,1,1,509,Win
small,5,bds,9,8,28,502,Win
small,5,hbds,0,8,12,502,Win
small,5,hbds,1,3,3,507,Win
small,5,hbds,2,6,8,504,Win
small,5,hbds,3,16,43,494,Win
small,5,hbds,4,21,71,489,Win
small,5,hbds,5,17,37,493,Win
small,5,hbds,6,13,27,497,Win
small,5,hbds,7,4,4,506,Win
small,5,hbds,8,1,1,509,Win
small,5,hbds,9,8,12,502,Win
small,6,dfs,0,17,39,493,Win
small,6,dfs,1,4,4,506,Win
small,6,dfs,2,7,114,503,Win
small,6,dfs,3,35,37,475,Win
small,6,dfs,4,21,55,489,Win
small,6,dfs,5,17,112,493,Win
small,6,dfs,6,23,37,487,Win
small,6,dfs,7,24,89,486,Win
small,6,dfs,8,23,35,487,Win
small,6,dfs,9,43,57,467,Win
small,6,bfs,0,15,83,495,Win
small,6,bfs,1,4,19,506,Win
small,6,bfs,2,5,24,505,Win
small,6,bfs,3,21,86,489,Win
small,6,bfs,4,15,73,495,Win
small,6,bfs,5,7,37,503,Win
small,6,bfs,6,11,33,499,Win
small,6,bfs,7,12,80,498,Win
small,6,bfs,8,11,58,499,Win
small,6,bfs,9,19,73,491,Win
small,6,ucs,0,15,83,495,Win
small,6,ucs,1,4,19,506,Win
small,6,ucs,2,5,24,505,Win
small,6,ucs,3,21,86,489,Win
small,6,ucs,4,15,73,495,Win
small,6,ucs,5,7,37,503,Win
small,6,ucs,6,11,33,499,Win
small,6,ucs,7,12,80,498,Win
small,6,ucs,8,11,58,499,Win
small,6,ucs,9,19,73,491,Win
small,6,astar,0,15,22,495,Win
small,6,astar,1,4,5,506,Win
small,6,astar,2,5,10,505,Win
small,6,astar,3,21,44,489,Win
small,6,astar,4,15,24,495,Win
small,6,astar,5,7,15,503,Win
small,6,astar,6,11,22,499,Win
small,6,astar,7,12,25,498,Win
small,6,astar,8,11,17,499,Win
small,6,astar,9,19,38,491,Win
small,6,bds,0,15,34,495,Win
small,6,bds,1,4,9,506,Win
small,6,bds,2,5,10,505,Win
small,6,bds,3,21,66,489,Win
small,6,bds,4,15,63,495,Win
small,6,bds,5,7,16,503,Win
small,6,bds,6,11,33,499,Win
small,6,bds,7,12,47,498,Win
small,6,bds,8,11,55,499,Win
small,6,bds,9,19,67,491,Win
small,6,hbds,0,15,23,495,Win
small,6,hbds,1,4,4,506,Win
small,6,hbds,2,5,9,505,Win
small,6,hbds,3,21,73,489,Win
small,6,hbds,4,15,25,495,Win
small,6,hbds,5,7,11,503,Win
small,6,hbds,6,15,22,495,Win
small,6,hbds,7,12,38,498,Win
small,6,hbds,8,11,28,499,Win
small,6,hbds,9,19,54,491,Win
small,7,dfs,0,18,102,492,Win
small,7,dfs,1,27,105,483,Win
small,7,dfs,2,29,43,481,Win
small,7,dfs,3,39,49,471,Win
small,7,dfs,4,6,6,504,Win
small,7,dfs,5,38,47,472,Win
small,7,dfs,6,51,82,459,Win
small,7,dfs,7,8,8,502,Win
small,7,dfs,8,60,66,450,Win
small,7,dfs,9,18,19,492,Win
small,7,bfs,0,8,45,502,Win
small,7,bfs,1,13,43,497,Win
small,7,bfs,2,17,82,493,Win
small,7,bfs,3,9,36,501,Win
small,7,bfs,4,6,28,504,Win
small,7,bfs,5,6,30,504,Win
small,7,bfs,6,9,13,501,Win
small,7,bfs,7,8,24,502,Win
small,7,bfs,8,10,21,500,Win
small,7,bfs,9,10,78,500,Win
small,7,ucs,0,8,45,502,Win
small,7,ucs,1,13,43,497,Win
small,7,ucs,2,17,82,493,Win
small,7,ucs,3,9,36,501,Win
small,7,ucs,4,6,28,504,Win
small,7,ucs,5,6,30,504,Win
small,7,ucs,6,9,13,501,Win
small,7,ucs,7,8,24,502,Win
small,7,ucs,8,10,21,500,Win
small,7,ucs,9,10,78,500,Win
small,7,astar,0,8,16,502,Win
small,7,astar,1,13,20,497,Win
small,7,astar,2,17,29,493,Win
small,7,astar,3,9,20,501,Win
small,7,astar,4,6,6,504,Win
small,7,astar,5,6,7,504,Win
small,7,astar,6,9,10,501,Win
small,7,astar,7,8,10,502,Win
small,7,astar,8,10,13,500,Win
small,7,astar,9,10,23,500,Win
small,7,bds,0,8,27,502,Win
small,7,bds,1,13,38,497,Win
small,7,bds,2,17,61,493,Win
small,7,bds,3,9,24,501,Win
small,7,bds,4,6,17,504,Win
small,7,bds,5,6,18,504,Win
small,7,bds,6,9,14,501,Win
small,7,bds,7,8,18,502,Win
small,7,bds,8,10,15,500,Win
small,7,bds,9,10,29,500,Win
small,7,hbds,0,8,15,502,Win
small,7,hbds,1,13,18,497,Win
small,7,hbds,2,17,24,493,Win
small,7,hbds,3,9,11,501,Win
small,7,hbds,4,6,10,504,Win
small,7,hbds,5,6,12,504,Win
small,7,hbds,6,9,11,501,Win
small,7,hbds,7,8,16,502,Win
small,7,hbds,8,10,12,500,Win
small,7,hbds,9,16,27,494,Win
small,8,dfs,0,23,110,487,Win
small,8,dfs,1,11,20,499,Win
small,8,dfs,2,29,37,481,Win
small,8,dfs,3,18,45,492,Win
small,8,dfs,4,15,16,495,Win
small,8,dfs,5,11,19,499,Win
small,8,dfs,6,12,120,498,Win
small,8,dfs,7,36,51,474,Win
small,8,dfs,8,39,48,471,Win
small,8,dfs,9,16,89,494,Win
small,8,bfs,0,11,53,499,Win
small,8,bfs,1,5,25,505,Win
small,8,bfs,2,17,94,493,Win
small,8,bfs,3,18,73,492,Win
small,8,bfs,4,9,60,501,Win
small,8,bfs,5,11,43,499,Win
small,8,bfs,6,12,50,498,Win
small,8,bfs,7,18,81,492,Win
small,8,bfs,8,25,89,485,Win
small,8,bfs,9,10,42,500,Win
small,8,ucs,0,11,53,499,Win
small,8,ucs,1,5,25,505,Win
small,8,ucs,2,17,94,493,Win
small,8,ucs,3,18,73,492,Win
small,8,ucs,4,9,60,501,Win
small,8,ucs,5,11,43,499,Win
small,8,ucs,6,12,50,498,Win
small,8,ucs,7,18,81,492,Win
small,8,ucs,8,25,89,485,Win
small,8,ucs,9,10,42,500,Win
small,8,astar,0,11,25,499,Win
small,8,astar,1,5,8,505,Win
small,8,astar,2,17,35,493,Win
small,8,astar,3,18,41,492,Win
small,8,astar,4,9,10,501,Win
small,8,astar,5,11,24,499,Win
small,8,astar,6,12,35,498,Win
small,8,astar,7,18,29,492,Win
small,8,astar,8,25,55,485,Win
small,8,astar,9,10,20,500,Win
small,8,bds,0,11,37,499,Win
small,8,bds,1,5,14,505,Win
small,8,bds,2,17,58,493,Win
small,8,bds,3,18,86,492,Win
small,8,bds,4,9,30,501,Win
small,8,bds,5,11,43,499,Win
small,8,bds,6,12,26,498,Win
small,8,bds,7,18,72,492,Win
small,8,bds,8,25,82,485,Win
small,8,bds,9,10,32,500,Win
small,8,hbds,0,11,18,499,Win
small,8,hbds,1,5,7,505,Win
small,8,hbds,2,17,59,493,Win
small,8,hbds,3,18,43,492,Win
small,8,hbds,4,9,14,501,Win
small,8,hbds,5,11,53,499,Win
small,8,hbds,6,12,21,498,Win
small,8,hbds,7,18,79,492,Win
small,8,hbds,8,25,93,485,Win
small,8,hbds,9,10,22,500,Win
small,9,dfs,0,26,33,484,Win
small,9,dfs,1,24,81,486,Win
small,9,dfs,2,25,34,485,Win
small,9,dfs,3,5,22,505,Win
small,9,dfs,4,9,87,501,Win
small,9,dfs,5,4,100,506,Win
small,9,dfs,6,13,36,497,Win
small,9,dfs,7,36,67,474,Win
small,9,dfs,8,17,74,493,Win
small,9,dfs,9,14,34,496,Win
small,9,bfs,0,22,39,488,Win
small,9,bfs,1,18,96,492,Win
small,9,bfs,2,19,68,491,Win
small,9,bfs,3,3,7,507,Win
small,9,bfs,4,3,11,507,Win
small,9,bfs,5,2,5,508,Win
small,9,bfs,6,13,72,497,Win
small,9,bfs,7,26,64,484,Win
small,9,bfs,8,11,59,499,Win
small,9,bfs,9,14,72,496,Win
small,9,ucs,0,22,39,488,Win
small,9,ucs,1,18,96,492,Win
small,9,ucs,2,19,68,491,Win
small,9,ucs,3,3,7,507,Win
small,9,ucs,4,3,11,507,Win
small,9,ucs,5,2,5,508,Win
small,9,ucs,6,13,72,497,Win
small,9,ucs,7,26,64,484,Win
small,9,ucs,8,11,59,499,Win
small,9,ucs,9,14,72,496,Win
small,9,astar,0,22,32,488,Win
small,9,astar,1,18,63,492,Win
small,9,astar,2,19,32,491,Win
small,9,astar,3,3,4,507,Win
small,9,astar,4,3,3,507,Win
small,9,astar,5,2,2,508,Win
small,9,astar,6,13,26,497,Win
small,9,astar,7,26,42,484,Win
small,9,astar,8,11,21,499,Win
small,9,astar,9,14,28,496,Win
small,9,bds,0,22,48,488,Win
small,9,bds,1,18,39,492,Win
small,9,bds,2,19,41,491,Win
small,9,bds,3,3,3,507,Win
small,9,bds,4,3,5,507,Win
small,9,bds,5,2,2,508,Win
small,9,bds,6,13,30,497,Win
small,9,bds,7,26,56,484,Win
small,9,bds,8,11,34,499,Win
small,9,bds,9,14,34,496,Win
small,9,hbds,0,22,88,488,Win
small,9,hbds,1,18,52,492,Win
small,9,hbds,2,19,33,491,Win
small,9,hbds,3,3,6,507,Win
small,9,hbds,4,3,3,507,Win
small,9,hbds,5,2,2,508,Win
small,9,hbds,6,13,21,497,Win
small,9,hbds,7,26,98,484,Win
small,9,hbds,8,11,21,499,Win
small,9,hbds,9,14,26,496,Win
medium,0,dfs,0,27,29,483,Win
medium,0,dfs,1,20,72,490,Win
medium,0,dfs,2,31,82,479,Win
medium,0,dfs,3,42,166,468,Win
medium,0,dfs,4,3,4,507,Win
medium,0,dfs,5,36,118,474,Win
medium,0,dfs,6,16,20,494,Win
medium,0,dfs,7,9,13,501,Win
medium,0,dfs,8,15,57,495,Win
medium,0,dfs,9,25,231,485,Win
medium,0,bfs,0,21,169,489,Win
medium,0,bfs,1,20,143,490,Win
medium,0,bfs,2,13,116,497,Win
medium,0,bfs,3,22,141,488,Win
medium,0,bfs,4,1,1,509,Win
medium,0,bfs,5,24,163,486,Win
medium,0,bfs,6,6,21,504,Win
medium,0,bfs,7,5,16,505,Win
medium,0,bfs,8,13,57,497,Win
